Run,N,Block Size,Num Threads,Sequential Time,Threadpool Time,Rayon Time
927,2000,200,8,6.706376858s,2.45050876s,2.255547187s
928,2000,200,8,6.671290919s,2.34823544s,2.363389004s
929,2000,200,8,6.701934543s,2.161353897s,2.326293868s
930,2000,200,8,6.668133387s,2.293706297s,2.134430194s
931,2000,200,8,6.670050302s,2.1857284s,2.416972297s
932,2000,200,8,6.691072586s,2.297667826s,2.248637762s
933,2000,200,8,6.687338219s,2.274073336s,2.424544908s
934,2000,200,8,6.694977181s,2.411861638s,2.28864078s
935,2000,200,8,6.677533947s,2.33113572s,2.353442119s
936,2000,200,8,6.701068127s,2.222458592s,2.509508504s
937,2000,200,8,6.682966544s,2.383901074s,2.273096035s
938,2000,200,8,6.705646137s,2.435944173s,2.392455618s
939,2000,200,8,6.663871888s,2.34337602s,2.328302735s
940,2000,200,8,6.65881191s,2.386058827s,2.27937869s
941,2000,200,8,6.752460556s,2.282502468s,2.407548291s
942,2000,200,8,6.681571393s,2.390787635s,2.319898586s
943,2000,200,8,6.680124784s,2.18895247s,2.160779149s
944,2000,200,8,6.724544651s,2.181227549s,2.217656337s
945,2000,200,8,6.67129455s,2.289613763s,2.324572966s
946,2000,200,8,6.671485066s,2.28117739s,2.253916876s
947,2000,200,8,6.66703763s,2.2906597s,2.347249264s
948,2000,200,8,6.683330295s,2.335029781s,2.385798467s
949,2000,200,8,6.69898193s,2.224269133s,2.418934223s
950,2000,200,8,6.732845497s,2.36680821s,2.590358893s
951,2000,200,16,7.053448564s,2.350080275s,2.367951047s
952,2000,200,16,7.493652867s,2.421376562s,2.241359803s
953,2000,200,16,7.304851311s,2.109438402s,2.389966495s
954,2000,200,16,7.019175666s,2.196130539s,2.354904915s
955,2000,200,16,6.959197989s,2.327002139s,2.482839831s
956,2000,200,16,7.111403364s,2.273044444s,2.423137829s
957,2000,200,16,6.897319457s,2.334961876s,2.378992001s
958,2000,200,16,6.676593786s,2.40350392s,2.298372356s
959,2000,200,16,6.646648994s,2.438230363s,2.482224993s
960,2000,200,16,6.65628875s,2.160027048s,2.352349598s
961,2000,200,16,6.677321847s,2.237405087s,2.402585939s
962,2000,200,16,7.150725186s,2.356186354s,2.350882622s
963,2000,200,16,7.095884318s,2.37007008s,2.422060772s
964,2000,200,16,6.757496565s,2.359106555s,2.242346047s
965,2000,200,16,6.626197665s,2.285199314s,2.38486967s
966,2000,200,16,6.680756081s,2.306640149s,2.365200452s
967,2000,200,16,6.610380694s,2.225611361s,2.324602465s
968,2000,200,16,6.760236101s,2.340010683s,2.073408349s
969,2000,200,16,6.721821105s,2.353411585s,2.400161701s
970,2000,200,16,6.694036435s,2.249801275s,2.26406804s
971,2000,200,16,6.754729243s,2.428872285s,2.418618345s
972,2000,200,16,6.701092769s,2.510043849s,2.346003999s
973,2000,200,16,6.776429672s,2.370022032s,2.241123175s
974,2000,200,16,6.70289039s,2.362174945s,2.210383733s
975,2000,200,16,6.708930908s,2.53872884s,2.475693415s
976,2000,200,16,6.682479387s,2.377464172s,2.189331763s
977,2000,200,16,6.706376858s,2.243379652s,2.376961843s
978,2000,200,16,6.671290919s,2.373998873s,2.378301371s
979,2000,200,16,6.701934543s,2.22086125s,2.478381757s
980,2000,200,16,6.668133387s,2.356244765s,2.175937337s
981,2000,200,16,6.670050302s,2.395555361s,2.32608276s
982,2000,200,16,6.691072586s,2.318150135s,2.363728372s
983,2000,200,16,6.687338219s,2.276936258s,2.18940887s
984,2000,200,16,6.694977181s,2.382031707s,2.338288434s
985,2000,200,16,6.677533947s,2.34609874s,2.419575764s
986,2000,200,16,6.701068127s,2.253000728s,2.442744427s
987,2000,200,16,6.682966544s,2.120248885s,2.295246107s
988,2000,200,16,6.705646137s,2.404029468s,2.37211241s
989,2000,200,16,6.663871888s,2.392236495s,2.217500858s
990,2000,200,16,6.65881191s,2.310466563s,2.333182265s
991,2000,200,16,6.752460556s,2.246693596s,2.344863743s
992,2000,200,16,6.681571393s,2.237951184s,2.215916605s
993,2000,200,16,6.680124784s,2.324366381s,2.309897717s
994,2000,200,16,6.724544651s,2.269117173s,2.305037179s
995,2000,200,16,6.67129455s,2.308192782s,2.359010482s
996,2000,200,16,6.671485066s,2.286465047s,2.329678339s
997,2000,200,16,6.66703763s,2.268683864s,2.250385063s
998,2000,200,16,6.683330295s,2.275199645s,2.389835932s
999,2000,200,16,6.69898193s,2.299295895s,2.358960947s
1000,2000,200,16,6.732845497s,2.397441925s,2.380385008s
1001,2000,400,2,7.053448564s,3.773362838s,3.94823666s
1002,2000,400,2,7.493652867s,3.775902756s,3.673289122s
1003,2000,400,2,7.304851311s,3.788651333s,3.712284849s
1004,2000,400,2,7.019175666s,3.731262204s,3.700048495s
1005,2000,400,2,6.959197989s,3.760264017s,3.70681316s
1006,2000,400,2,7.111403364s,3.774359656s,3.679658615s
1007,2000,400,2,6.897319457s,3.781108683s,3.759364167s
1008,2000,400,2,6.676593786s,3.667452054s,3.804347147s
1009,2000,400,2,6.646648994s,3.728020843s,3.690554055s
1010,2000,400,2,6.65628875s,3.716473103s,3.779009093s
1011,2000,400,2,6.677321847s,3.70162858s,3.893691433s
1012,2000,400,2,7.150725186s,3.879684799s,3.666366798s
1013,2000,400,2,7.095884318s,3.843554285s,3.713114258s
1014,2000,400,2,6.757496565s,3.808771598s,3.806314814s
1015,2000,400,2,6.626197665s,3.668576831s,3.846128002s
1016,2000,400,2,6.680756081s,3.679630518s,3.678427774s
1017,2000,400,2,6.610380694s,3.684249005s,3.856587133s
1018,2000,400,2,6.760236101s,3.730633338s,3.813234509s
1019,2000,400,2,6.721821105s,3.914150429s,3.787889046s
1020,2000,400,2,6.694036435s,3.757358171s,3.677781956s
1021,2000,400,2,6.754729243s,3.723842814s,3.770624759s
1022,2000,400,2,6.701092769s,3.753764333s,3.879377563s
1023,2000,400,2,6.776429672s,3.785349283s,3.666127355s
1024,2000,400,2,6.70289039s,3.76304994s,3.7069918s
1025,2000,400,2,6.708930908s,3.676782752s,3.694936233s
1026,2000,400,2,6.682479387s,3.713931614s,3.725739874s
1027,2000,400,2,6.706376858s,3.706261978s,3.713961634s
1028,2000,400,2,6.671290919s,3.74233753s,3.685594213s
1029,2000,400,2,6.701934543s,3.77026551s,3.692455525s
1030,2000,400,2,6.668133387s,3.715834144s,3.685430592s
1031,2000,400,2,6.670050302s,3.84126505s,3.766046151s
1032,2000,400,2,6.691072586s,3.721260257s,3.855714364s
1033,2000,400,2,6.687338219s,3.814592065s,3.791634033s
1034,2000,400,2,6.694977181s,3.672760861s,3.742359806s
1035,2000,400,2,6.677533947s,3.682851135s,3.965941041s
1036,2000,400,2,6.701068127s,3.863400094s,3.682952522s
1037,2000,400,2,6.682966544s,3.832834383s,3.717521549s
1038,2000,400,2,6.705646137s,3.850734185s,3.752250756s
1039,2000,400,2,6.663871888s,3.8500827s,3.722758569s
1040,2000,400,2,6.65881191s,3.747763331s,3.664217322s
1041,2000,400,2,6.752460556s,3.726277873s,3.751047033s
1042,2000,400,2,6.681571393s,3.724445641s,3.942192562s
1043,2000,400,2,6.680124784s,3.928487902s,3.677143954s
1044,2000,400,2,6.724544651s,3.629827668s,3.736499228s
1045,2000,400,2,6.67129455s,3.837890634s,3.713550614s
1046,2000,400,2,6.671485066s,3.68743233s,3.850456561s
1047,2000,400,2,6.66703763s,3.767062522s,3.726916442s
1048,2000,400,2,6.683330295s,3.671700581s,3.822069001s
1049,2000,400,2,6.69898193s,3.641798777s,3.941333005s
1050,2000,400,2,6.732845497s,3.75588451s,3.874042134s
1051,2000,400,4,7.053448564s,3.232019308s,3.193232645s
1052,2000,400,4,7.493652867s,3.19486172s,3.282882436s
1053,2000,400,4,7.304851311s,3.183230634s,3.166405943s
1054,2000,400,4,7.019175666s,3.17826391s,3.205533034s
1055,2000,400,4,6.959197989s,3.272278833s,3.229334952s
1056,2000,400,4,7.111403364s,3.181958436s,3.189513955s
1057,2000,400,4,6.897319457s,3.238933953s,3.266686373s
1058,2000,400,4,6.676593786s,3.238327861s,3.351241956s
1059,2000,400,4,6.646648994s,3.220249231s,3.221334914s
1060,2000,400,4,6.65628875s,3.216349955s,3.167227733s
1061,2000,400,4,6.677321847s,3.194938344s,3.17493316s
1062,2000,400,4,7.150725186s,3.19405144s,3.147971475s
1063,2000,400,4,7.095884318s,3.209305941s,3.185554803s
1064,2000,400,4,6.757496565s,3.167079242s,3.208313619s
1065,2000,400,4,6.626197665s,3.21266438s,3.252595155s
1066,2000,400,4,6.680756081s,3.201933612s,3.215828176s
1067,2000,400,4,6.610380694s,3.384122884s,3.173942162s
1068,2000,400,4,6.760236101s,3.161421894s,3.201004958s
1069,2000,400,4,6.721821105s,3.251947072s,3.277990193s
1070,2000,400,4,6.694036435s,3.256410219s,3.244749325s
1071,2000,400,4,6.754729243s,3.224894444s,3.194432812s
1072,2000,400,4,6.701092769s,3.155773922s,3.203942411s
1073,2000,400,4,6.776429672s,3.16796682s,3.182536352s
1074,2000,400,4,6.70289039s,3.175436418s,3.17445398s
1075,2000,400,4,6.708930908s,3.242740511s,3.273328581s
1076,2000,400,4,6.682479387s,3.1703558s,3.198751652s
1077,2000,400,4,6.706376858s,3.597796602s,3.348512983s
1078,2000,400,4,6.671290919s,3.74047577s,3.566852022s
1079,2000,400,4,6.701934543s,3.184023162s,3.958806261s
1080,2000,400,4,6.668133387s,3.146910551s,3.298865869s
1081,2000,400,4,6.670050302s,3.243802485s,3.198890581s
1082,2000,400,4,6.691072586s,3.138053336s,3.251429127s
1083,2000,400,4,6.687338219s,3.216414835s,3.222486223s
1084,2000,400,4,6.694977181s,3.166071578s,3.186782275s
1085,2000,400,4,6.677533947s,3.501010738s,3.656679027s
1086,2000,400,4,6.701068127s,3.248346157s,3.364479868s
1087,2000,400,4,6.682966544s,3.232581791s,3.190847973s
1088,2000,400,4,6.705646137s,3.305691283s,3.227383423s
1089,2000,400,4,6.663871888s,3.348336964s,3.312884069s
1090,2000,400,4,6.65881191s,3.219394607s,3.48045781s
1091,2000,400,4,6.752460556s,3.218769717s,3.200768043s
1092,2000,400,4,6.681571393s,3.238898978s,3.31558453s
1093,2000,400,4,6.680124784s,3.23825822s,3.266951639s
1094,2000,400,4,6.724544651s,3.303083365s,3.295176097s
1095,2000,400,4,6.67129455s,3.260370861s,3.252962464s
1096,2000,400,4,6.671485066s,3.392416328s,3.258835835s
1097,2000,400,4,6.66703763s,3.457536844s,3.568105729s
1098,2000,400,4,6.683330295s,3.31387794s,3.470802493s
1099,2000,400,4,6.69898193s,4.017708593s,3.449616148s
1100,2000,400,4,6.732845497s,4.182309077s,3.943600732s
1101,2000,400,8,7.053448564s,3.743762987s,4.810614859s
1102,2000,400,8,7.493652867s,3.513155503s,3.667531183s
1103,2000,400,8,7.304851311s,3.417523695s,3.611742034s
1104,2000,400,8,7.019175666s,3.329869587s,3.27206639s
1105,2000,400,8,6.959197989s,3.417219109s,3.600318101s
1106,2000,400,8,7.111403364s,3.43972492s,3.385972853s
1107,2000,400,8,6.897319457s,3.256576823s,3.754117877s
1108,2000,400,8,6.676593786s,3.265572376s,3.447852721s
1109,2000,400,8,6.646648994s,3.394175553s,3.264099116s
1110,2000,400,8,6.65628875s,3.339111269s,3.296574741s
1111,2000,400,8,6.677321847s,3.504743934s,3.664502075s
1112,2000,400,8,7.150725186s,3.342669314s,3.421845144s
1113,2000,400,8,7.095884318s,3.2348921s,3.242660433s
1114,2000,400,8,6.757496565s,3.285086659s,3.357918402s
1115,2000,400,8,6.626197665s,3.359025766s,3.263905251s
1116,2000,400,8,6.680756081s,3.478851139s,3.373642624s
1117,2000,400,8,6.610380694s,3.277169984s,3.446891106s
1118,2000,400,8,6.760236101s,3.246536897s,3.229746286s
1119,2000,400,8,6.721821105s,3.444053782s,3.550481336s
1120,2000,400,8,6.694036435s,3.310228698s,3.392436126s
1121,2000,400,8,6.754729243s,3.325639163s,3.302807498s
1122,2000,400,8,6.701092769s,3.182452662s,3.27629987s
1123,2000,400,8,6.776429672s,3.493609069s,3.331355485s
1124,2000,400,8,6.70289039s,3.508526738s,3.366943212s
1125,2000,400,8,6.708930908s,3.361592756s,3.473892563s
1126,2000,400,8,6.682479387s,3.325800212s,3.287303597s
1127,2000,400,8,6.706376858s,3.446637316s,3.394988662s
1128,2000,400,8,6.671290919s,3.614237245s,3.558172779s
1129,2000,400,8,6.701934543s,3.462357561s,3.469967172s
1130,2000,400,8,6.668133387s,3.360017022s,3.371567752s
1131,2000,400,8,6.670050302s,3.307411738s,3.333903322s
1132,2000,400,8,6.691072586s,3.40208569s,3.63999809s
1133,2000,400,8,6.687338219s,3.16923301s,3.303568891s
1134,2000,400,8,6.694977181s,3.299645399s,3.377694368s
1135,2000,400,8,6.677533947s,3.321735968s,3.386592694s
1136,2000,400,8,6.701068127s,3.287320035s,3.206111374s
1137,2000,400,8,6.682966544s,3.342780723s,3.336616154s
1138,2000,400,8,6.705646137s,3.418745064s,3.377130684s
1139,2000,400,8,6.663871888s,3.294186147s,3.337217775s
1140,2000,400,8,6.65881191s,3.241423422s,3.35098997s
1141,2000,400,8,6.752460556s,3.624533716s,3.473167289s
1142,2000,400,8,6.681571393s,3.349188114s,4.692143919s
1143,2000,400,8,6.680124784s,3.230212142s,3.226653248s
1144,2000,400,8,6.724544651s,3.327223762s,3.171669463s
1145,2000,400,8,6.67129455s,3.329301424s,3.391562015s
1146,2000,400,8,6.671485066s,3.296798289s,3.266025427s
1147,2000,400,8,6.66703763s,3.197523123s,3.237267618s
1148,2000,400,8,6.683330295s,3.21521722s,3.288692834s
1149,2000,400,8,6.69898193s,3.244027185s,3.224489721s
1150,2000,400,8,6.732845497s,3.538836607s,3.612282261s
1151,2000,400,16,7.053448564s,3.841635763s,3.500134965s
1152,2000,400,16,7.493652867s,4.278270775s,4.047975419s
1153,2000,400,16,7.304851311s,3.305265924s,3.25772685s
1154,2000,400,16,7.019175666s,3.274917893s,3.389488998s
1155,2000,400,16,6.959197989s,3.735403905s,3.559487706s
1156,2000,400,16,7.111403364s,4.124586s,3.638182328s
1157,2000,400,16,6.897319457s,3.338608623s,3.208944867s
1158,2000,400,16,6.676593786s,3.366592699s,3.281243909s
1159,2000,400,16,6.646648994s,3.984112204s,3.986008328s
1160,2000,400,16,6.65628875s,3.440408727s,4.200667854s
1161,2000,400,16,6.677321847s,3.210357356s,3.579183266s
1162,2000,400,16,7.150725186s,3.147245667s,3.332846877s
1163,2000,400,16,7.095884318s,3.261310553s,3.305374738s
1164,2000,400,16,6.757496565s,3.557417463s,3.756612034s
1165,2000,400,16,6.626197665s,3.359124425s,4.114487269s
1166,2000,400,16,6.680756081s,3.448622075s,3.508409725s
1167,2000,400,16,6.610380694s,3.452661905s,3.66281172s
1168,2000,400,16,6.760236101s,3.593986252s,3.529211656s
1169,2000,400,16,6.721821105s,3.494794047s,3.588536532s
1170,2000,400,16,6.694036435s,3.430844578s,3.42962505s
1171,2000,400,16,6.754729243s,3.451052666s,3.401242831s
1172,2000,400,16,6.701092769s,3.277848141s,3.52792581s
1173,2000,400,16,6.776429672s,3.24729617s,3.375576537s
1174,2000,400,16,6.70289039s,3.247874039s,3.405199314s
1175,2000,400,16,6.708930908s,3.267424729s,3.310451196s
1176,2000,400,16,6.682479387s,3.354034454s,3.25706374s
1177,2000,400,16,6.706376858s,3.307140184s,3.334793593s
1178,2000,400,16,6.671290919s,3.195879714s,3.258974442s
1179,2000,400,16,6.701934543s,3.225494371s,3.280202674s
1180,2000,400,16,6.668133387s,3.390499675s,3.214511839s
1181,2000,400,16,6.670050302s,3.228728421s,3.355159728s
1182,2000,400,16,6.691072586s,3.297581847s,3.339775009s
1183,2000,400,16,6.687338219s,3.227939905s,3.298282061s
1184,2000,400,16,6.694977181s,3.214730119s,3.219672722s
1185,2000,400,16,6.677533947s,3.199675831s,3.282844625s
1186,2000,400,16,6.701068127s,3.235772637s,3.297396857s
1187,2000,400,16,6.682966544s,3.394835544s,3.330787793s
1188,2000,400,16,6.705646137s,3.276003149s,3.273130282s
1189,2000,400,16,6.663871888s,3.234356199s,3.301410331s
1190,2000,400,16,6.65881191s,3.291523288s,3.240200852s
1191,2000,400,16,6.752460556s,3.304658204s,3.439949855s
1192,2000,400,16,6.681571393s,3.255210682s,3.332270633s
1193,2000,400,16,6.680124784s,3.23609276s,3.280395671s
1194,2000,400,16,6.724544651s,3.193545797s,3.304770177s
1195,2000,400,16,6.67129455s,3.392095058s,3.334922591s
1196,2000,400,16,6.671485066s,3.35561359s,3.323902533s
1197,2000,400,16,6.66703763s,3.271130217s,3.301787083s
1198,2000,400,16,6.683330295s,3.265185201s,3.184220844s
1199,2000,400,16,6.69898193s,3.231240994s,3.343320496s
1200,2000,400,16,6.732845497s,3.331592432s,3.419912272s
