Run,N,Block Size,Num Threads,Sequential Time,Threadpool Time,Rayon Time
938,2000,200,8,11.6255778s,2.8174348s,2.7424714s
939,2000,200,8,15.3768593s,2.8129952s,2.8520568s
940,2000,200,8,15.3295426s,2.7874104s,2.8024084s
941,2000,200,8,12.219961s,2.7823248s,2.7835274s
942,2000,200,8,11.5512256s,2.8336432s,2.809123s
943,2000,200,8,11.0771505s,3.1179158s,2.7904289s
944,2000,200,8,11.5909954s,2.8981578s,2.9319765s
945,2000,200,8,13.1456149s,2.772s,2.8152077s
946,2000,200,8,11.998032s,2.9071818s,2.8692422s
947,2000,200,8,12.0150656s,2.8684867s,2.9621482s
948,2000,200,8,11.6080596s,2.8490188s,2.9038867s
949,2000,200,8,11.6342489s,2.8789894s,2.8587948s
950,2000,200,8,11.4751883s,2.7984835s,2.8707592s
951,2000,200,16,11.0472738s,2.7944817s,2.8637485s
952,2000,200,16,11.2267222s,2.8517765s,2.875872s
953,2000,200,16,12.8116994s,2.9340428s,2.7807557s
954,2000,200,16,13.4373101s,2.7726797s,2.797789s
955,2000,200,16,14.8181301s,2.870177s,2.7773555s
956,2000,200,16,13.0970212s,2.8928641s,2.7984188s
957,2000,200,16,12.600236s,2.7667617s,2.7989272s
958,2000,200,16,12.5857414s,3.1343081s,2.7446993s
959,2000,200,16,14.5578681s,3.2419132s,3.2396945s
960,2000,200,16,12.1979618s,3.1320586s,3.2241101s
961,2000,200,16,11.8811889s,2.8932879s,3.2294138s
962,2000,200,16,11.3891332s,2.7825576s,2.8625003s
963,2000,200,16,11.9018891s,2.9156563s,2.8807614s
964,2000,200,16,11.1779222s,2.9135031s,2.9668959s
965,2000,200,16,11.7869237s,2.7896831s,2.7966171s
966,2000,200,16,13.3981291s,2.788151s,2.9922911s
967,2000,200,16,12.0413633s,2.7641264s,2.8326868s
968,2000,200,16,11.0161459s,2.8797032s,2.8335173s
969,2000,200,16,11.6110664s,3.1995106s,2.8858927s
970,2000,200,16,12.1389877s,2.8431261s,3.0225183s
971,2000,200,16,10.9055311s,2.8648335s,2.8722082s
972,2000,200,16,10.6018983s,2.8634354s,2.8719712s
973,2000,200,16,11.5321986s,2.7919272s,2.8936975s
974,2000,200,16,12.0995398s,2.8182698s,2.8960729s
975,2000,200,16,13.1397654s,2.8407734s,2.8520498s
976,2000,200,16,12.5058483s,2.8787546s,2.8599214s
977,2000,200,16,12.5014094s,2.8587079s,2.8095s
978,2000,200,16,11.3057381s,2.8438235s,2.8397411s
979,2000,200,16,11.7774983s,2.8484806s,2.8553743s
980,2000,200,16,11.8651075s,2.8260164s,2.9441332s
981,2000,200,16,10.5773261s,2.8187145s,2.9016392s
982,2000,200,16,11.9764888s,2.9349142s,2.8351749s
983,2000,200,16,11.3515802s,2.8286932s,2.8243304s
984,2000,200,16,11.1420796s,2.81045s,2.7747614s
985,2000,200,16,11.0416153s,2.9333357s,2.8319131s
986,2000,200,16,11.9660742s,2.9326901s,2.844977s
987,2000,200,16,11.0291535s,2.8263349s,2.8843986s
988,2000,200,16,11.6255778s,2.8902647s,2.8680589s
989,2000,200,16,15.3768593s,2.955185s,2.8020877s
990,2000,200,16,15.3295426s,2.9524703s,2.9543648s
991,2000,200,16,12.219961s,3.00858s,2.9262236s
992,2000,200,16,11.5512256s,2.8402268s,3.1649168s
993,2000,200,16,11.0771505s,2.8154667s,2.8120693s
994,2000,200,16,11.5909954s,2.7704217s,2.8299049s
995,2000,200,16,13.1456149s,2.7509824s,2.7451683s
996,2000,200,16,11.998032s,2.8240075s,2.8348541s
997,2000,200,16,12.0150656s,2.9341134s,2.8838451s
998,2000,200,16,11.6080596s,2.9076406s,2.9810901s
999,2000,200,16,11.6342489s,2.92591s,2.9246804s
1000,2000,200,16,11.4751883s,2.8681781s,2.8326732s
1001,2000,400,2,11.0472738s,4.534794s,4.5712576s
1002,2000,400,2,11.2267222s,4.4631594s,4.6259367s
1003,2000,400,2,12.8116994s,4.5131434s,4.6022758s
1004,2000,400,2,13.4373101s,4.4246757s,4.5934945s
1005,2000,400,2,14.8181301s,4.5347554s,4.5516938s
1006,2000,400,2,13.0970212s,4.5762547s,4.5633878s
1007,2000,400,2,12.600236s,4.607567s,4.5243758s
1008,2000,400,2,12.5857414s,4.5299777s,4.4779724s
1009,2000,400,2,14.5578681s,4.4743206s,4.6120397s
1010,2000,400,2,12.1979618s,4.3743325s,4.4750502s
1011,2000,400,2,11.8811889s,4.4093463s,4.5494566s
1012,2000,400,2,11.3891332s,4.6821231s,4.4967603s
1013,2000,400,2,11.9018891s,4.4373461s,4.594316s
1014,2000,400,2,11.1779222s,4.4885875s,4.6329676s
1015,2000,400,2,11.7869237s,4.481452s,4.483383s
1016,2000,400,2,13.3981291s,4.5493433s,4.5262983s
1017,2000,400,2,12.0413633s,4.5570219s,4.5428244s
1018,2000,400,2,11.0161459s,4.6204443s,4.5453366s
1019,2000,400,2,11.6110664s,4.7569199s,4.52505s
1020,2000,400,2,12.1389877s,4.4721071s,4.5080721s
1021,2000,400,2,10.9055311s,4.5801281s,4.5148289s
1022,2000,400,2,10.6018983s,4.5045964s,4.5924837s
1023,2000,400,2,11.5321986s,4.370519s,4.454225s
1024,2000,400,2,12.0995398s,4.5265439s,4.5440886s
1025,2000,400,2,13.1397654s,4.4277835s,4.5131631s
1026,2000,400,2,12.5058483s,4.4601506s,4.5790897s
1027,2000,400,2,12.5014094s,4.581099s,4.4717528s
1028,2000,400,2,11.3057381s,4.3765383s,4.4919951s
1029,2000,400,2,11.7774983s,4.5997046s,4.5393713s
1030,2000,400,2,11.8651075s,4.6185512s,4.6034955s
1031,2000,400,2,10.5773261s,4.4965807s,4.5974676s
1032,2000,400,2,11.9764888s,4.4033658s,4.8079532s
1033,2000,400,2,11.3515802s,4.4542158s,4.6468561s
1034,2000,400,2,11.1420796s,4.4425773s,4.6834835s
1035,2000,400,2,11.0416153s,4.639317s,4.5467425s
1036,2000,400,2,11.9660742s,4.8182399s,4.4668395s
1037,2000,400,2,11.0291535s,4.5335415s,4.6768889s
1038,2000,400,2,11.6255778s,4.4592716s,4.6111283s
1039,2000,400,2,15.3768593s,4.3832034s,4.5061033s
1040,2000,400,2,15.3295426s,4.3916481s,4.4577084s
1041,2000,400,2,12.219961s,4.4057375s,4.4563598s
1042,2000,400,2,11.5512256s,4.5254633s,4.3918434s
1043,2000,400,2,11.0771505s,4.4975434s,4.4251272s
1044,2000,400,2,11.5909954s,4.4488747s,4.5030055s
1045,2000,400,2,13.1456149s,4.5101039s,4.4235553s
1046,2000,400,2,11.998032s,4.4390711s,4.6029372s
1047,2000,400,2,12.0150656s,4.4158241s,4.5361197s
1048,2000,400,2,11.6080596s,4.5035835s,4.6441184s
1049,2000,400,2,11.6342489s,4.4600725s,4.4010821s
1050,2000,400,2,11.4751883s,4.4316285s,4.5592414s
1051,2000,400,4,11.0472738s,3.8852215s,3.9270379s
1052,2000,400,4,11.2267222s,4.0309623s,4.109605s
1053,2000,400,4,12.8116994s,3.9396879s,4.1478887s
1054,2000,400,4,13.4373101s,3.8675176s,4.0095538s
1055,2000,400,4,14.8181301s,3.8952186s,4.1153441s
1056,2000,400,4,13.0970212s,4.0339208s,3.8676221s
1057,2000,400,4,12.600236s,4.0771765s,4.0171426s
1058,2000,400,4,12.5857414s,3.9081368s,4.1785444s
1059,2000,400,4,14.5578681s,4.0176194s,3.9741312s
1060,2000,400,4,12.1979618s,4.1600317s,4.16112s
1061,2000,400,4,11.8811889s,3.8954793s,4.0910019s
1062,2000,400,4,11.3891332s,4.0955361s,4.1780973s
1063,2000,400,4,11.9018891s,4.3344735s,4.1248441s
1064,2000,400,4,11.1779222s,4.1156413s,3.9949652s
1065,2000,400,4,11.7869237s,4.1329947s,4.0700636s
1066,2000,400,4,13.3981291s,4.0126752s,4.0704511s
1067,2000,400,4,12.0413633s,4.0489526s,4.0936108s
1068,2000,400,4,11.0161459s,4.1733896s,4.1506542s
1069,2000,400,4,11.6110664s,3.9270456s,4.2072426s
1070,2000,400,4,12.1389877s,3.9274914s,3.9280254s
1071,2000,400,4,10.9055311s,3.9091778s,3.8742437s
1072,2000,400,4,10.6018983s,3.9857993s,3.8550621s
1073,2000,400,4,11.5321986s,4.1639698s,4.04279s
1074,2000,400,4,12.0995398s,4.0600784s,3.9311203s
1075,2000,400,4,13.1397654s,4.0469511s,4.2427286s
1076,2000,400,4,12.5058483s,4.0388162s,3.9207051s
1077,2000,400,4,12.5014094s,4.0494865s,3.9763005s
1078,2000,400,4,11.3057381s,4.005045s,4.0075395s
1079,2000,400,4,11.7774983s,3.9595012s,4.0770256s
1080,2000,400,4,11.8651075s,3.9638605s,3.9800624s
1081,2000,400,4,10.5773261s,3.9782996s,4.0159529s
1082,2000,400,4,11.9764888s,3.863115s,4.0448145s
1083,2000,400,4,11.3515802s,4.124067s,4.3382608s
1084,2000,400,4,11.1420796s,4.3546652s,4.3913868s
1085,2000,400,4,11.0416153s,4.2443257s,4.2181752s
1086,2000,400,4,11.9660742s,4.0596432s,4.2697289s
1087,2000,400,4,11.0291535s,4.0916519s,4.0903511s
1088,2000,400,4,11.6255778s,3.9552542s,4.263376s
1089,2000,400,4,15.3768593s,4.0569335s,4.1585928s
1090,2000,400,4,15.3295426s,4.2595521s,4.1789415s
1091,2000,400,4,12.219961s,4.1757626s,4.1529489s
1092,2000,400,4,11.5512256s,3.9892013s,3.9852283s
1093,2000,400,4,11.0771505s,3.9271352s,4.7330211s
1094,2000,400,4,11.5909954s,3.8034014s,3.9178771s
1095,2000,400,4,13.1456149s,3.8551378s,3.9406294s
1096,2000,400,4,11.998032s,3.8642866s,3.9130184s
1097,2000,400,4,12.0150656s,3.9157772s,3.8529312s
1098,2000,400,4,11.6080596s,4.018074s,4.0479546s
1099,2000,400,4,11.6342489s,4.0295824s,4.076338s
1100,2000,400,4,11.4751883s,4.1027199s,4.0582149s
1101,2000,400,8,11.0472738s,3.9799918s,4.0619211s
1102,2000,400,8,11.2267222s,4.0182353s,4.0191058s
1103,2000,400,8,12.8116994s,3.9360316s,3.9826455s
1104,2000,400,8,13.4373101s,3.9122598s,3.9450165s
1105,2000,400,8,14.8181301s,4.0047508s,4.0405296s
1106,2000,400,8,13.0970212s,3.8883016s,4.0811655s
1107,2000,400,8,12.600236s,4.0085998s,3.9834408s
1108,2000,400,8,12.5857414s,4.0388294s,4.0342291s
1109,2000,400,8,14.5578681s,3.9485185s,3.9918567s
1110,2000,400,8,12.1979618s,3.9193925s,4.0240264s
1111,2000,400,8,11.8811889s,4.0155077s,4.2028609s
1112,2000,400,8,11.3891332s,4.0483321s,4.3112298s
1113,2000,400,8,11.9018891s,4.1539211s,3.9549622s
1114,2000,400,8,11.1779222s,4.2960854s,4.3121079s
1115,2000,400,8,11.7869237s,3.9609465s,4.1748801s
1116,2000,400,8,13.3981291s,3.9206794s,4.0758111s
1117,2000,400,8,12.0413633s,3.8591399s,3.9856224s
1118,2000,400,8,11.0161459s,3.9691418s,4.0249127s
1119,2000,400,8,11.6110664s,3.9133136s,4.0195001s
1120,2000,400,8,12.1389877s,4.0548964s,4.0417132s
1121,2000,400,8,10.9055311s,3.9809168s,3.9741387s
1122,2000,400,8,10.6018983s,3.9703533s,3.9901949s
1123,2000,400,8,11.5321986s,3.9624808s,4.0177796s
1124,2000,400,8,12.0995398s,3.9571964s,4.091861s
1125,2000,400,8,13.1397654s,3.9810498s,4.0658569s
1126,2000,400,8,12.5058483s,4.0187687s,4.0460429s
1127,2000,400,8,12.5014094s,4.0034825s,3.9131976s
1128,2000,400,8,11.3057381s,3.9978378s,3.9984902s
1129,2000,400,8,11.7774983s,3.9310341s,3.9504435s
1130,2000,400,8,11.8651075s,3.9422018s,4.1086291s
1131,2000,400,8,10.5773261s,4.0248588s,4.2023622s
1132,2000,400,8,11.9764888s,3.9054513s,3.9247363s
1133,2000,400,8,11.3515802s,4.0329511s,3.9092793s
1134,2000,400,8,11.1420796s,4.039528s,4.1457814s
1135,2000,400,8,11.0416153s,4.0234408s,4.0028144s
1136,2000,400,8,11.9660742s,3.9837847s,3.9594891s
1137,2000,400,8,11.0291535s,3.9097315s,3.9386851s
1138,2000,400,8,11.6255778s,3.9322282s,3.9060911s
1139,2000,400,8,15.3768593s,3.8835602s,3.9238131s
1140,2000,400,8,15.3295426s,3.9118035s,3.9541582s
1141,2000,400,8,12.219961s,3.8830127s,3.9823054s
1142,2000,400,8,11.5512256s,3.9764879s,3.9309391s
1143,2000,400,8,11.0771505s,4.0969162s,4.0892801s
1144,2000,400,8,11.5909954s,3.8417581s,3.950584s
1145,2000,400,8,13.1456149s,3.8066422s,3.9244223s
1146,2000,400,8,11.998032s,3.8769192s,3.8606406s
1147,2000,400,8,12.0150656s,3.9491629s,3.9087768s
1148,2000,400,8,11.6080596s,3.9297737s,4.0480411s
1149,2000,400,8,11.6342489s,3.9437858s,4.0340185s
1150,2000,400,8,11.4751883s,3.9755194s,4.1219351s
1151,2000,400,16,11.0472738s,4.1161232s,3.9667937s
1152,2000,400,16,11.2267222s,4.0512847s,3.9015173s
1153,2000,400,16,12.8116994s,3.9390404s,4.0295914s
1154,2000,400,16,13.4373101s,4.014814s,4.0454414s
1155,2000,400,16,14.8181301s,3.9640224s,3.9435211s
1156,2000,400,16,13.0970212s,3.8608246s,3.9024907s
1157,2000,400,16,12.600236s,3.875658s,3.8870257s
1158,2000,400,16,12.5857414s,4.1205946s,4.0143793s
1159,2000,400,16,14.5578681s,3.9644863s,4.0876033s
1160,2000,400,16,12.1979618s,3.9660118s,3.9714868s
1161,2000,400,16,11.8811889s,4.0667938s,4.1848382s
1162,2000,400,16,11.3891332s,3.9766602s,4.0542265s
1163,2000,400,16,11.9018891s,3.9434504s,4.0528577s
1164,2000,400,16,11.1779222s,3.8829433s,4.1377173s
1165,2000,400,16,11.7869237s,3.898499s,3.9051706s
1166,2000,400,16,13.3981291s,3.9976013s,4.050105s
1167,2000,400,16,12.0413633s,3.951328s,4.0128492s
1168,2000,400,16,11.0161459s,4.1009095s,4.0431588s
1169,2000,400,16,11.6110664s,4.2866267s,4.0222711s
1170,2000,400,16,12.1389877s,3.9718517s,4.2244832s
1171,2000,400,16,10.9055311s,4.1339712s,4.1010814s
1172,2000,400,16,10.6018983s,3.9143658s,4.0437205s
1173,2000,400,16,11.5321986s,4.1539379s,3.9325672s
1174,2000,400,16,12.0995398s,4.038712s,4.1351814s
1175,2000,400,16,13.1397654s,3.9427012s,4.0171182s
1176,2000,400,16,12.5058483s,3.9973241s,4.1066205s
1177,2000,400,16,12.5014094s,4.0717069s,4.0126428s
1178,2000,400,16,11.3057381s,4.0963738s,4.0710616s
1179,2000,400,16,11.7774983s,3.8155492s,3.9982338s
1180,2000,400,16,11.8651075s,3.9331066s,3.8364386s
1181,2000,400,16,10.5773261s,4.0475944s,4.0902619s
1182,2000,400,16,11.9764888s,4.1618582s,3.914895s
1183,2000,400,16,11.3515802s,3.9257062s,3.9485128s
1184,2000,400,16,11.1420796s,4.0487612s,4.0993192s
1185,2000,400,16,11.0416153s,4.0002933s,4.0860822s
1186,2000,400,16,11.9660742s,3.9046502s,4.1289282s
1187,2000,400,16,11.0291535s,3.9031475s,4.0196648s
1188,2000,400,16,11.6255778s,4.0181887s,3.9997687s
1189,2000,400,16,15.3768593s,4.2143813s,4.0533089s
1190,2000,400,16,15.3295426s,4.4032853s,4.8613001s
1191,2000,400,16,12.219961s,4.023811s,4.4069484s
1192,2000,400,16,11.5512256s,4.0409437s,4.2952566s
1193,2000,400,16,11.0771505s,3.9301115s,4.4025213s
1194,2000,400,16,11.5909954s,3.8782782s,3.9545667s
1195,2000,400,16,13.1456149s,4.0203755s,3.8963457s
1196,2000,400,16,11.998032s,3.9107526s,4.0136277s
1197,2000,400,16,12.0150656s,3.8983191s,3.8658455s
1198,2000,400,16,11.6080596s,3.9555354s,3.9028791s
1199,2000,400,16,11.6342489s,4.0181367s,3.8774536s
1200,2000,400,16,11.4751883s,3.9001454s,4.1885183s
